id,region,county,area,beach_name,beach_url,address,city,state,zip,latitude,longitude,park_name,owner,owner_url,activities,amenities,pet_policy,pets_allowed,fees,free_parking,phone,other_names
5096,Northern,Humboldt,Eureka,Samoa Dunes Recreation Area,https://www.californiabeaches.com/beach/samoa-dunes-recreation-area/,95 New Navy Base Rd,Samoa,CA,95564,40.76918,-124.22698,"Samoa Dunes Recreation Area, BLM",BLM,http://www.blm.gov/ca/st/en/fo/arcata/samoa.html,"Fishing, Birdwatching, Hiking, Surfing, OHV, Hiking, Camping","Off-Highway Vehicle Area, Trails, Restrooms, Picnic Tables, BBQs, Dunes, RV Campground, Boat Launch",Dogs allowed off leash if under voice control,Y,No fees required,N,"",""
5097,Northern,Humboldt,Ferndale,Centerville Beach County Park,https://www.californiabeaches.com/beach/centerville-beach-county-park/,Centerville Rd,Ferndale,CA,95536,40.575515,-124.349042,Centerville Beach County Park,County Park,http://www.humboldtgov.org/Facilities/Facility/Details/Centerville-County-Park-and-Beach-3,"Beachcombing, Birdwatching, Equestrian Use, Beach Driving, Bonfires","Toilets, Driftwood",Dogs allowed off-leash,Y,Free parking,Y,"",""
5098,Northern,Humboldt,Ferndale,Fleener Creek Beach,https://www.californiabeaches.com/beach/fleener-creek-beach/,Centerville Rd,Ferndale,CA,95536,40.558305,-124.357116,"California Coastal National Monument, Bureau of Land Management",BLM,https://www.blm.gov/office/arcata-field-office,"Hiking, Beachcombing, Birdwatching","Trails, Toilets, Picnic Tables, Driftwood",Dogs allowed off leash,Y,Free parking,Y,"",""
5099,Northern,Humboldt,Ferndale,Guthrie Creek Beach,https://www.californiabeaches.com/beach/guthrie-creek-beach/,8028 Centerville Rd,Ferndale,CA,95536,40.542465,-124.364819,"California Coastal National Monument, Bureau of Land Management",BLM,https://www.blm.gov/office/arcata-field-office,"Hiking, Beachcombing, Birdwatching","Trails, Toilet, Creek, Driftwood, Fossils",Dogs allowed off leash,Y,Free parking,Y,"",""
5100,Northern,Humboldt,Loleta,Crab County Park Beach,https://www.californiabeaches.com/beach/crab-county-park-beach/,Cannibal Island Rd,Loleta,CA,95551,40.643885,-124.303704,Crab County Park Beach,County Park,http://www.humboldtgov.org/Facilities/Facility/Details/Crab-Park-11,"Birdwatching, Equestrian Use, Bonfires, Canoeing, Kayaking","Driftwood, No Facilities",Dogs allowed off-leash,Y,Free parking,Y,"",""
5101,Northern,Humboldt,Loleta,Eel River Wildlife Area,https://www.californiabeaches.com/beach/eel-river-wildlife-area/,Table Bluff Rd and South Spit Rd,Loleta,CA,95551,40.67579,-124.29106,"Eel River Wildlife Area, Mike Thompson Wildlife Area",Dept. of Fish & Wildlife,https://www.wildlife.ca.gov/Lands/Places-to-Visit/Eel-River-WA,"Birdwatching, Fishing, Wildlife Watching, Hunting, Beachcombing, Beach Driving, Beach Walking","Picnic Tables, BBQs, Restrooms, Dunes",Dogs allowed on leash. During hunting season dogs can be off-leash when hunting.,Y,No fees required,N,"",""
5102,Northern,Humboldt,Loleta,Humboldt Bay National Wildlife Refuge,https://www.californiabeaches.com/beach/humboldt-bay-national-wildlife-refuge/,1020 Ranch Rd,Loleta,CA,95551,40.677206,-124.221994,Humboldt Bay National Wildlife Refuge,US Fish & Wildlife,http://www.fws.gov/refuge/humboldt_bay/,"Hiking, Birdwatching, Hunting, Canoeing, Kayaking","Visitor Center, Restrooms, Trails, Non-motorized Boat Launch",No dogs allowed in the refuge,N,Free parking and no entrance fees,Y,"",""
5103,Northern,Humboldt,Loleta,Mike Thompson Wildlife Area South Spit Humboldt Bay,https://www.californiabeaches.com/beach/mike-thompson-wildlife-area-south-spit-humboldt-bay/,South Jetty Rd,Loleta,CA,95551,40.7395,-124.2456,"Mike Thompson Wildlife Area, South Spit Humboldt Bay, South Spit Wilderness Area, South Jetty Picnic Area",Dept. of Fish & Wildlife,https://www.wildlife.ca.gov/Lands/Places-to-Visit/South-Spit-WA,"Fishing, Hunting, Beach Driving, Equestrian Use, Beachcombing, Birdwatching, Beach Walking","Dunes, Picnic Tables, BBQs, Restrooms",Dogs allowed on leash March through September 15 and off-leash the rest of the year,Y,No fees required,N,"",South Spit Beach
5104,Northern,Humboldt,Loleta,Table Bluff County Park Beach,https://www.californiabeaches.com/beach/table-bluff-county-park-beach/,5086 Table Bluff Rd,Loleta,CA,95551,40.69893,-124.27595,"Table Bluff County Park, Mike Thompson Wildlife Area",County,"","Fishing, Equestrian Use, Paragliding, Hang Gliding, Hiking, Beachcombing, Beach Walking, Beach Driving","Picnic Tables, Restrooms, Historical Lighthouse Site, Driftwood",Dogs allowed on leash,Y,Free parking,Y,"",""
5105,Northern,Humboldt,Mckinleyville,Clam Beach County Park,https://www.californiabeaches.com/beach/clam-beach-county-park/,Clam Beach Dr,McKinleyville,CA,95519,40.99459,-124.11717,Clam Beach County Park,County Park,http://www.humboldtgov.org/Facilities/Facility/Details/Clam-Beach-4,"Camping, Beach Fires, Clam Digging, Biking, Surfing, Equestrian Use, Bonfires","Campground, Restrooms, Picnic Tables, Fire Pits",Dogs allowed off-leash on the wave slope and on-leash on dry sand,Y,"Free day-use parking, fees for camping",Y,"",""
5106,Northern,Humboldt,Mckinleyville,Little River State Beach,https://www.californiabeaches.com/beach/little-river-state-beach/,Clam Beach Dr,McKinleyville,CA,95519,41.01478,-124.11358,Little River State Park,State Park,http://www.parks.ca.gov/?page_id=419,"Hiking, Beachcombing, Clam Digging","Dunes, No Facilities",No dogs allowed in the dunes or on the beach,N,Free parking,Y,"",""
5107,Northern,Humboldt,Mckinleyville,Mad River Beach County Park,https://www.californiabeaches.com/beach/mad-river-beach-county-park/,1 Mad River Rd,Arcata,CA,95521,40.93009,-124.13542,Mad River Beach County Park,County Park,http://www.humboldtgov.org/Facilities/Facility/Details/Mad-River-8,"Beach Walking, Equestrian Use, Bonfires, Beachcombing, Canoeing, Kayaking, Boating, Fishing, Biking, Birdwatching","Boat Launch, Dunes, Restrooms",Dogs allowed off-leash on the wave slope and on-leash on dry sand,Y,Free parking at both lots,Y,"",""
5108,Northern,Humboldt,Orick,Carruthers Cove Beach,https://www.californiabeaches.com/beach/carruthers-cove-beach/,Newton B. Drury Scenic Pkwy and Coastal Dr,Orick,CA,95555,41.46593,-124.06614,Prairie Creek Redwoods State Park,State Park,http://www.parks.ca.gov/?page_id=415,"Hiking, Beachcombing, Beach Exploration","Trails, Driftwood, No Facilities",No dogs allowed on the trail,N,No fees required,N,"",""
5109,Northern,Humboldt,Orick,Fern Canyon Beach,https://www.californiabeaches.com/beach/fern-canyon-beach/,Gold Bluffs Beach Rd,Orick,CA,95555,41.40374,-124.06787,"Prairie Creek Redwoods State Park, Murrelet State Wilderness",State Park,http://www.parks.ca.gov/?page_id=415,"Hiking, Backpacking, Beachcombing, Mountain Biking, Fishing, Birdwatching, Beach Walking","Fern-Covered Canyon, Restrooms, Picnic Tables, Driftwood, Trails",No dogs allowed on trails,N,Fee for day-use and camping,N,"",""
5110,Northern,Humboldt,Orick,Freshwater Lagoon Beach,https://www.californiabeaches.com/beach/freshwater-lagoon-beach/,Highway 101,Orick,CA,95555,41.27457,-124.09576,"Redwood National Park, Humboldt Lagoons State Park",National Park,http://www.nps.gov/redw/,"Boating, Fishing, Kayaking, Canoeing, Birdwatching, Swimming, Beach Walking, Hiking","Lake, Boat Launch, Rock Arch","Dogs allowed on leash on beach, but not in the dunes",Y,Free parking,Y,"",""
5111,Northern,Humboldt,Orick,Gold Bluffs Beach,https://www.californiabeaches.com/beach/gold-bluffs-beach/,Gold Bluffs Beach Rd,Orick,CA,95555,41.38062,-124.07144,"Prairie Creek Redwoods State Park, Murrelet State Wilderness",State Park,http://www.parks.ca.gov/?page_id=415,"Hiking, Beachcombing, Birdwatching, Camping, Fishing, Beach Walking","Campground, Trails, Toilets, Picnic Tables, Driftwood, Dunes, Elk",Dogs allowed on-leash in designated areas,Y,Fee for day-use parking and camping,N,"",""
5112,Northern,Humboldt,Orick,Orick Fishing Access Beach,https://www.californiabeaches.com/beach/orick-fishing-access-beach/,Hufford Rd,Orick,CA,95555,41.29495,-124.09134,Redwood National Park,National Park,http://www.nps.gov/redw/,"Fishing, Beachcombing, Beach Walking","Driftwood, Creek, No Facilities","Dogs allowed on leash, but leashes not enforced here",Y,Free parking,Y,"",""
5113,Northern,Humboldt,Orick,Redwood Creek Picnic Area Beach,https://www.californiabeaches.com/beach/redwood-creek-picnic-area-beach/,Highway 101,Orick,CA,95555,41.28702,-124.09232,"Redwood Creek Picnic Area, Redwood National Park",National Park,http://www.nps.gov/redw/,"Picnicking, Beachcombing, Swimming, Beach Walking","Picnic Tables, Restrooms, Park Visitor Center, Accessible Trails, Boardwalk, Creek","",Y,No fees required,N,"",""
5114,Northern,Humboldt,Orick,Stone Lagoon Beach,https://www.californiabeaches.com/beach/stone-lagoon-beach/,15336 Highway 101,Orick,CA,95555,41.25644,-124.10008,Humboldt Lagoons State Park,State Park,http://www.parks.ca.gov/?page_id=416,"Fishing, Kayaking, Canoeing, Boating, Swimming, Beach Walking","Lake, Boat-in Campground, Picnic Tables, Restrooms At Visitor Center, Driftwood","Dogs allowed on leash on the beach, but not in the dunes",Y,Free parking,Y,"",""
5115,Northern,Humboldt,Petrolia,Cape Mendocino Beach,https://www.californiabeaches.com/beach/cape-mendocino-beach/,Mattole Rd,Petrolia,CA,95558,40.438516,-124.409499,"","","","Beach Exploration, Beachcombing","Lighthouse Historical Site, Driftwood, No Facilities","",Y,Free parking along Mattole Road,Y,"",""
5116,Northern,Humboldt,Petrolia,Mattole River Beach,https://www.californiabeaches.com/beach/mattole-river-beach/,3750 Lighthouse Rd,Petrolia,CA,95558,40.2911,-124.3561,"Mattole River Recreation Site, King Range National Conservation Area",BLM,https://www.blm.gov/nlcs_web/sites/ca/st/en/prog/nlcs/King_Range_NCA/recreation/campgrounds.html,"Hiking, Backpacking, Beachcombing, Camping","Restrooms, Picnic Tables, Trails, Campground, Driftwood, River",No dogs allowed on the beach,N,"Free day-use parking, fees for camping",Y,"",Mattole Beach
5117,Northern,Humboldt,Petrolia,Mattole Road Beaches,https://www.californiabeaches.com/beach/mattole-road-beaches/,21797 Mattole Rd,Petrolia,CA,95558,40.392748,-124.373238,"","","","Beachcombing, Photography, Beach Walking, Beach Exploration","Driftwood, Rock Arch, No Facilities",Dogs allowed,Y,Free shoulder parking,Y,"",Petrolia Beach
5118,Northern,Humboldt,Petrolia,Punta Gorda Lighthouse,https://www.californiabeaches.com/beach/punta-gorda-lighthouse/,3750 Lighthouse Rd,Petrolia,CA,95558,40.249058,-124.350699,King Range National Conservation Area,BLM,http://www.blm.gov/pgdata/content/ca/en/prog/nlcs/King_Range_NCA.html,"Hiking, Backpacking, Beachcombing, Wildlife Watching","Lighthouse, Driftwood",No dogs allowed on the beach,N,"Free parking, free backcountry permits issued at trailhead",Y,"",""
5119,Northern,Humboldt,Shelter Cove,Abalone Point,https://www.californiabeaches.com/beach/abalone-point/,408 Lower Pacific Dr,Whitethorn,CA,95589,40.0299,-124.08062,King Range National Conservation Area,BLM,http://www.blm.gov/ca/st/en/prog/wildlife/watchable/areas/shelter.print.html,"Wildlife Watching, Whale Watching, Birdwatching",Picnic Tables,Dogs allowed in the park,Y,No fees required,N,"",""
5120,Northern,Humboldt,Shelter Cove,Bear Harbor Beach,https://www.californiabeaches.com/beach/bear-harbor-beach/,Briceland Thorn Rd,Whitethorn,CA,95589,39.91341,-123.93859,Sinkyone Wilderness State Park,State Park,http://www.parks.ca.gov/?page_id=429,"Hiking, Beachcombing, Camping","Wilderness Campsites, Trails",No dogs allowed on the beach,N,Fee for parking,N,"",""
5121,Northern,Humboldt,Shelter Cove,Big Flat Lost Coast Trail,https://www.californiabeaches.com/beach/big-flat-lost-coast-trail/,Smith Etter Rd,Honeydew,CA,95545,40.12874,-124.17905,King Range National Conservation Area,BLM,http://www.blm.gov/pgdata/content/ca/en/prog/nlcs/King_Range_NCA.html,"Backpacking, Camping, Beachcombing","Wilderness Campsites, Creek, Driftwood, Trails",No dogs allowed on the beach,N,Free backcountry permits issued at trailheads,Y,"",Miller Flat
5122,Northern,Humboldt,Shelter Cove,Black Sands Beach Shelter Cove,https://www.californiabeaches.com/beach/black-sands-beach-shelter-cove/,Beach Rd and Humboldt Loop,Whitethorn,CA,95589,40.04698,-124.07897,King Range National Conservation Area,BLM,https://www.blm.gov/programs/national-conservation-lands/california/king-range-national-conservation-area,"Beachcombing, Birdwatching, Beach Walking, Backpacking","Restrooms, Picnic Tables",No dogs allowed on the beach,N,Free parking and free backcountry camping permits issued at trailhead,Y,"",""
5123,Northern,Humboldt,Shelter Cove,Dead Mans Beach,https://www.californiabeaches.com/beach/dead-mans-beach/,183 Cove Point E,Whitethorn,CA,95589,40.02459,-124.056,"",County,"","Surfing, Beachcombing, Fishing",Restrooms At Boat Launch,Pets allowed,Y,Free parking,Y,"",Deadmans
5124,Northern,Humboldt,Shelter Cove,Jones Beach,https://www.californiabeaches.com/beach/jones-beach/,Briceland Thorn Rd,Whitethorn,CA,95589,39.953557,-123.974456,Sinkyone Wilderness State Park,State Park,http://www.parks.ca.gov/?page_id=429,"Hiking, Beachcombing, Camping","Wilderness Campsites, Trails",No dogs allowed on the beach,N,Fee for parking,N,"",""
5125,Northern,Humboldt,Shelter Cove,Little Black Sands Beach,https://www.californiabeaches.com/beach/little-black-sands-beach/,257 Dolphin Dr,Whitethorn,CA,95589,40.039518,-124.079295,King Range National Conservation Area,BLM,http://www.blm.gov/ca/st/en/prog/wildlife/watchable/areas/shelter.print.html,"Whale Watching, Beach Walking",Picnic Tables,No dogs allowed on the beach,N,Free parking,Y,"",""
5126,Northern,Humboldt,Shelter Cove,Mal Coombs Park Lighthouse,https://www.californiabeaches.com/beach/mal-coombs-park-lighthouse/,1176 Lower Pacific Dr,Whitethorn,CA,95589,40.02179,-124.069417,Mal Coombs Park,BLM,http://www.blm.gov/ca/st/en/prog/wildlife/watchable/areas/shelter.print.html,"Lighthouse Tours, Whale Watching, Tidepooling, Camping","Lighthouse, Restrooms, Picnic Tables, BBQs, Tide Pools, Campground",Dogs allowed,Y,Free parking,Y,"",Mal Coombs Beach
5127,Northern,Humboldt,Shelter Cove,Needle Rock Beach,https://www.californiabeaches.com/beach/needle-rock-beach/,Briceland Thorn Rd,Whitethorn,CA,95589,39.94323,-123.96712,Sinkyone Wilderness State Park,State Park,http://www.parks.ca.gov/?page_id=429,"Hiking, Beachcombing, Camping","Rock Arch, Environmental Campsites, Restrooms, Picnic Tables, Trails",No dogs allowed on the beach,N,Fee for parking,N,"",""
5128,Northern,Humboldt,Shelter Cove,Seal Rock Picnic Area,https://www.californiabeaches.com/beach/seal-rock-picnic-area/,640 Lower Pacific Dr,Whitethorn,CA,95589,40.028648,-124.077479,King Range National Conservation Area,BLM,http://www.blm.gov/ca/st/en/prog/wildlife/watchable/areas/shelter.print.html,"Wildlife Watching, Whale Watching, Birdwatching",Picnic Tables,Dogs allowed in the park,Y,No fees required,N,"",""
5129,Northern,Humboldt,Shelter Cove,Shelter Cove Beach Humboldt,https://www.californiabeaches.com/beach/shelter-cove-beach-humboldt/,533 Machi Rd,Whitethorn,CA,95589,40.024943,-124.065688,"",County,"","Boating, Camping, Fishing, Beach Driving, Windsurfing, Scuba Diving, Abalone Diving","Campground, Boat Launch, Restrooms",Pets allowed,Y,Free parking,Y,"",""
5130,Northern,Humboldt,Shelter Cove,Spanish Flat Lost Coast Trail,https://www.californiabeaches.com/beach/spanish-flat-lost-coast-trail/,Telegraph Ridge Rd,Honeydew,CA,95545,40.18407,-124.25743,King Range National Conservation Area,BLM,http://www.blm.gov/pgdata/content/ca/en/prog/nlcs/King_Range_NCA.html,"Beachcombing, Camping, Backpacking, Hiking",Wilderness Campsites,No dogs allowed on the beach,N,Free backcountry permits issued at trailheads,Y,"",Randall Creek Camp
5131,Northern,Humboldt,Shelter Cove,Wheeler Beach,https://www.californiabeaches.com/beach/wheeler-beach/,Briceland Thorn Rd,Whitethorn,CA,95589,39.88134,-123.91507,Sinkyone Wilderness State Park,State Park,http://www.parks.ca.gov/?page_id=429,"Backpacking, Hiking, Camping, Equestrian Use","Wilderness Campsites, Trails",No dogs allowed on the beach,N,Fee for parking,N,"",""
5132,Northern,Humboldt,Trinidad,Agate Beach Trinidad,https://www.californiabeaches.com/beach/agate-beach-trinidad/,4150 Patricks Point Dr,Trinidad,CA,95570,41.14572,-124.14135,Patrick's Point State Park,State Park,http://www.parks.ca.gov/?page_id=417,"Hiking, Rockhounding, Beachcombing, Camping, Beach Walking","Agates, Trails, Campgrounds, Restrooms, Picnic Tables, BBQs, Driftwood",No dogs allowed on the beach or trails,N,"Fee for parking, camping",N,"",""
5133,Northern,Humboldt,Trinidad,Baker Beach Trinidad,https://www.californiabeaches.com/beach/baker-beach-trinidad/,1237 Scenic Dr,Trinidad,CA,95570,41.048584,-124.125125,"","","",Beach Exploration,No Facilities,Dogs allowed,Y,Free shoulder parking spaces,Y,"",Baker's
5134,Northern,Humboldt,Trinidad,Big Lagoon County Park Beach,https://www.californiabeaches.com/beach/big-lagoon-county-park-beach/,Redwood Hwy and Big Lagoon Park Rd,Trinidad,CA,95570,41.17143,-124.12946,"Big Lagoon County Park, Harry A. Merlo State Recreation Area, Humboldt Lagoons State Park","County, State",http://www.humboldtgov.org/Facilities/Facility/Details/Big-Lagoon-2,"Fishing, Sailing, Boating, Canoeing, Kayaking, Windsurfing, Swimming, Bonfires, Camping, Beach Walking","Campground, Lake, Restrooms, Boat Launch, Picnic Tables, BBQs, Driftwood, Agates",Dogs allowed off-leash on the wave slope and on-leash on dry sand,Y,"Fee for parking, camping",N,"",""
5135,Northern,Humboldt,Trinidad,College Cove,https://www.californiabeaches.com/beach/college-cove/,585 Stagecoach Rd,Trinidad,CA,95570,41.06715,-124.1509,Trinidad State Beach,State Park,http://www.parks.ca.gov/?page_id=418,"Hiking, Photography, Sunbathing","Trails, Views, Rock Arch, Toilets, Picnic Tables",Dogs allowed on leash,Y,Free parking,Y,"",""
5136,Northern,Humboldt,Trinidad,Dry Lagoon Beach,https://www.californiabeaches.com/beach/dry-lagoon-beach/,Redwood Hwy and McDonald Creek Rd,Trinidad,CA,95570,41.22518,-124.1083,Humboldt Lagoons State Park,State Park,http://www.parks.ca.gov/?page_id=416,"Fishing, Birdwatching, Hiking, Camping","Walk-in Campground, Picnic Tables, Trails, Driftwood",Dogs allowed on leash,Y,Free day-use parking,Y,"",""
5137,Northern,Humboldt,Trinidad,Houda Point Beach,https://www.californiabeaches.com/beach/houda-point-beach/,Scenic Dr,Trinidad,CA,95570,41.03657,-124.11902,Houda Point Park,City Park,"","Picnicking, Surfing, Photography","Picnic Tables, Trails, Driftwood",Dogs allowed off leash,Y,Free parking,Y,"","Camel Rock Beach, Houda Beach"
