,Region,County,Area,Beach Name,Beach URL,Address1,Address2,Park Name,Owner URL,Activities,Amenities,Pet Policy,Fees,Phone,Other Names
277,Southern,Los Angeles County,Marina Del Rey,Mothers Beach Marina Del Rey,https://www.californiabeaches.com/beach/mothers-beach-marina-del-rey/,4101 Admiralty Way,"Marina Del Rey, CA 90292",,http://beaches.lacounty.gov/marina-beach/,"Swimming, Kayaking, Stand-Up Paddleboarding, Volleyball, Sunbathing, Windsurfing, Biking, Skating","Lifeguard, Volleyball Courts, Swimming Area, Kids Play Area, Restrooms, Showers, Picnic Tables, BBQs, Paved Bike Path, Accessible Features, Hand-carried Boat Launch, Restaurant",No dogs allowed on the beach,Fee for parking,,"Mothers Beach, Panay Way Beach"
278,Southern,Los Angeles County,Marina Del Rey,Marina Peninsula Beach,https://www.californiabeaches.com/beach/marina-peninsula-beach/,Pacific Avenue and Via Marina,"Marina Del Rey, CA 90292",,,"Sunbathing, Swimming, Walking, Biking, Skating","Lifeguard, Restrooms, Showers, Paved Path, Accessible Features",No dogs allowed on the beach,,,South Venice Beach
279,Southern,Los Angeles County,Palos Verdes Estates,Bluff Cove,https://www.californiabeaches.com/beach/bluff-cove/,609 Paseo Del Mar,"Palos Verdes Estates, CA 90274",,,"Surfing, Tidepooling, Beachcombing, Hiking, Scuba Diving, Snorkeling, Fishing","Tide Pools, Trail, No Facilities",No dogs allowed on the beach,Free parking,,Palos Verdes Cove
280,Southern,Los Angeles County,Palos Verdes Estates,Christmas Tree Cove,https://www.californiabeaches.com/beach/christmas-tree-cove/,Paseo Del Mar and Via Neve,"Palos Verdes Estates, CA 90275",,,"Scuba Diving, Beach Exploration, Tidepooling, Snorkeling, Fishing","Tide Pools, No Facilities",No dogs allowed on the beach,Free street parking,,
281,Southern,Los Angeles County,Palos Verdes Estates,Honeymoon Cove,https://www.californiabeaches.com/beach/honeymoon-cove/,Paseo Del Mar and Via Barri,"Palos Verdes Estates, CA 90274",,,"Scuba Diving, Beachcombing, Surfing, Tidepooling, Fishing","Tide Pools, No Facilities",No dogs allowed on the beach,Free street parking,,Wally's
282,Southern,Los Angeles County,Palos Verdes Estates,Lunada Bay Beach,https://www.californiabeaches.com/beach/lunada-bay-beach/,2304 Paseo Del Mar,"Palos Verdes Estates, CA 90274",,,"Surfing, Tidepooling, Beachcombing, Fishing","Tide Pools, Shipwreck, No Facilities",No dogs allowed on the beach,Free street parking,,
283,Southern,Los Angeles County,Palos Verdes Estates,Malaga Cove Beach,https://www.californiabeaches.com/beach/malaga-cove-beach/,Paseo Del Mar and Via Arroyo,"Palos Verdes Estates, CA 90274",,,"Surfing, Swimming, Scuba Diving, Sunbathing, Beach Walking, Fishing","Lifeguard, Restrooms, Tide Pools",No dogs allowed on the beach,,,Haggerty's
284,Southern,Los Angeles County,Palos Verdes Estates,Palos Verdes Estates Shoreline Preserve Beach,https://www.californiabeaches.com/beach/palos-verdes-estates-shoreline-preserve-beach/,1801 Paseo Del Mar,"Palos Verdes Estates, CA 90274",Palos Verdes Estates Shoreline Preserve,,"Tidepooling, Beachcombing, Walking, Fishing","Tide Pools, Walking Trail, Grass Park, No Facilities",No dogs allowed on the beach,Free parking along the road shoulder,,"Drain Pipe Beach, Pipes, Turbos"
285,Southern,Los Angeles County,Rancho Palos Verdes,Abalone Cove Beach,https://www.californiabeaches.com/beach/abalone-cove-beach/,5970 Palos Verdes Drive South,"Rancho Palos Verdes, CA 90275","Abalone Cove Shoreline Park, Abalone Cove Reserve",http://www.rpvca.gov/Facilities/Facility/Details/Abalone-Cove-Shoreline-Park-1,"Hiking, Tidepooling, Whale Watching, Scuba Diving, Cave Exploration","Trails, Restrooms, Tide Pools, Caves, Lifeguards","No dogs allowed on the beach, but ok if leashed in picnic area and on some trails",Fee for parking,,
286,Southern,Los Angeles County,Rancho Palos Verdes,Golden Cove,https://www.californiabeaches.com/beach/golden-cove/,19 Calle Entradero,"Rancho Palos Verdes, CA 90275",Vicente Bluffs Reserve,http://pvplc.org/_lands/docs/UPDATEDMAPS/VBREVMAR2013.pdf,"Tidepooling, Walking, Beach Exploration, Scuba Diving, Fishing","Tide Pools, Walking Trails, No Facilities",No dogs allowed on the beach,Free parking,,Neptune Cove
287,Southern,Los Angeles County,Rancho Palos Verdes,Pelican Cove Beach,https://www.californiabeaches.com/beach/pelican-cove-beach/,31300 Palos Verdes Drive S,"Rancho Palos Verdes, CA 90275","Pelican Cove Park, Vicente Bluffs Reserve",http://www.rpvca.gov/Facilities/Facility/Details/Pelican-Cove-Park-12,"Scuba Diving, Whale Watching, Walking, Tidepooling","Restrooms, Walking Trails, Tide Pools",No dogs allowed on the beach,,310-544-5260,Point Vicente Fishing Access
288,Southern,Los Angeles County,Rancho Palos Verdes,Point Vicente Beach Park Lighthouse,https://www.californiabeaches.com/beach/point-vicente-beach-park-lighthouse/,31501 Palos Verdes Drive West,"Rancho Palos Verdes, CA 90275","Point Vicente Park, Vicente Bluffs Reserve",http://www.rpvca.gov/Facilities/Facility/Details/Point-Vicente-Interpretive-Center-13,"Whale Watching, Hiking, Walking, Photography","Lighthouse, Museum, Grass Park, Picnic Tables, Trails, Restrooms, Indoor Event Facilities",No dogs allowed on the beach,Free parking,310-544-5375,
289,Southern,Los Angeles County,Rancho Palos Verdes,Portuguese Bend Beach Club,https://www.californiabeaches.com/beach/portuguese-bend-beach-club/,4100 Palos Verdes Drive South,"Rancho Palos Verdes, CA 90275",,,"Picnicking, Tidepooling, Beachcombing","Picnic Tables, Sport Courts, Volleyball Courts, Kids Play Area, Restrooms, Tide Pools",,,,
290,Southern,Los Angeles County,Rancho Palos Verdes,Portuguese Bend Cove Beach,https://www.californiabeaches.com/beach/portuguese-bend-cove-beach/,4600 Palos Verdes Drive South,"Rancho Palos Verdes, CA 90275","Abalone Cove Shoreline Park, Abalone Cove Reserve",http://www.pvplc.org/_lands/docs/UPDATEDMAPS/AbCoveREVMAR2013.pdf,"Hiking, Tidepooling, Scuba Diving, Cave Exploration, Fishing","Tide Pools, Toilets, Trails, Caves",No dogs allowed on the beach,Fee for parking,,Archery Range Beach
291,Southern,Los Angeles County,Rancho Palos Verdes,Rancho Palos Verdes Beach,https://www.californiabeaches.com/beach/rancho-palos-verdes-beach/,One Ocean Trails Drive,"Rancho Palos Verdes, CA 90275","Ocean Trails Preserve, West Bluff Preserve, Founders Park, Palos Verdes Shoreline Park",http://www.rpvca.gov/Facilities/Facility/Details/Rancho-Palos-Verdes-Beach-16,"Hiking, Tidepooling, Beachcombing, Golfing, Surfing, Fishing, Walking","Trails, Tide Pools, Restrooms, Grass Park, Restaurant, Golf Course",No dogs allowed on the beach,No fee for parking,310-544-5260,
292,Southern,Los Angeles County,Rancho Palos Verdes,Sacred Cove,https://www.californiabeaches.com/beach/sacred-cove/,5970 Palos Verdes Drive South,"Rancho Palos Verdes, CA 90275","Abalone Cove Shoreline Park, Abalone Cove Reserve",http://www.rpvca.gov/Facilities/Facility/Details/Abalone-Cove-Shoreline-Park-1,"Hiking, Mountain Biking, Tidepooling, Cave Exploration, Whale Watching, Fishing","Trails, Toilets, Tide Pools, Caves, Rock Arch",No dogs allowed on the beach,Fee for parking,,Smuggler's Cove
293,Southern,Los Angeles County,Rancho Palos Verdes,Terranea Cove Beach,https://www.californiabeaches.com/beach/terranea-cove-beach/,100 Terranea Way,"Rancho Palos Verdes, CA 90275",Terranea Resort,http://www.terranea.com/,"Hiking, Walking, Sunbathing, Cave Exploration, Whale Watching","Restrooms, Showers, Trails, Cave, Restaurants",No dogs allowed on the beach,Free public parking,,Long Point Beach
294,Southern,Los Angeles County,Redondo Beach,Redondo County Beach,https://www.californiabeaches.com/beach/redondo-county-beach/,Pearl St and Esplanade,"Redondo Beach, CA 90277",Veterans Park,http://beaches.lacounty.gov/redondo-beach/,"Surfing, Biking, Skating, Walking, Running, Fishing, Swimming, Windsurfing, Volleyball, Beach Walking","Lifeguard, Fishing Pier, Restrooms, Showers, Paved Bike Path, Grass Park, Picnic Tables, Kids Play Area, Volleyball Courts, Accessible Features",No dogs allowed on the beach,Fee for parking,,
295,Southern,Los Angeles County,Redondo Beach,Seaside Lagoon,https://www.californiabeaches.com/beach/seaside-lagoon/,200 Portofino Way,"Redondo Beach, CA 90277",Seaside Lagoon Park,http://www.redondo.org/depts/recreation/recreation_facilities/seaside_lagoon/default.asp,"Swimming, Picnicking, Volleyball","Lifeguard, Swimming Area, Water Slides, Restrooms, Showers, BBQs, Volleyball Court, Picnic Tables, Kids Play Area, Snack Bar, Restaurant",No dogs allowed at this facility,Fee for entrance,,
296,Southern,Los Angeles County,Redondo Beach,South Redondo Beach,https://www.californiabeaches.com/beach/south-redondo-beach/,Avenue C and Esplanade,"Redondo Beach, CA 90277",,http://beaches.lacounty.gov/redondo-beach/,"Surfing, Biking, Skating, Walking, Running, Swimming, Windsurfing, Volleyball, Beach Walking","Lifeguard, Restrooms, Showers, Paved Bike Path, Volleyball Courts, Accessible Features",No dogs allowed on the beach,,,
297,Southern,Los Angeles County,Santa Monica,Santa Monica State Beach North Beach,https://www.californiabeaches.com/beach/santa-monica-state-beach-north-beach/,200 Santa Monica Pier,"Santa Monica, CA 90401","Santa Monica State Beach, Palisades Park",http://www.smgov.net/Portals/Beach/,"Biking, Volleyball, Fishing, Surfing, Swimming, Sunbathing","Fishing Pier, Sport Courts, Basketball Courts, Kids Play Area, Grass Park, Paved Bike Path, Lifeguard, Picnic Tables, Restrooms, Showers, Bike Rentals, Amusement Park, Arcade, Restaurants",No dogs allowed on the beach,Fee for parking,,
298,Southern,Los Angeles County,Santa Monica,Santa Monica State Beach South Beach,https://www.californiabeaches.com/beach/santa-monica-state-beach-south-beach/,2600 Barnard Way,"Santa Monica, CA 90405","Santa Monica State Beach, South Beach Park, Ocean View Park, Crescent Bay Park, Bernard Way Linear Park, Beach Green, Chess Park, Orignial Muscle Beach",http://www.smgov.net/Portals/Beach/,"Biking, Skating, Walking, Tennis, Volleyball, Fishing, Surfing, Swimming, Sunbathing, Basketball","Restrooms, Showers, Kids Play Area, Picnic Tables, Grass Park, Volleyball Courts, Paved Bike Path, Walking Path, Tennis Courts, Accessible Features, Lifeguard, Bike Rentals, Fishing Pier",No dogs allowed on the beach,Fee for parking,,Ocean Park Beach
299,Southern,Los Angeles County,Santa Monica,Sorrento Beach,https://www.californiabeaches.com/beach/sorrento-beach/,800 Pacific Coast Hwy,"Santa Monica, CA 90403","Santa Monica State Beach, Palisades Park",http://www.smgov.net/Portals/Beach/,"Volleyball, Biking, Running, Swimming, Sunbathing, Surfing","Paved Bike Path, Restrooms, Showers, Volleyball Courts, Lifeguards",No dogs allowed on the beach,Fee for parking in the lot,,
300,Southern,Los Angeles County,Santa Monica,Will Rogers State Beach,https://www.californiabeaches.com/beach/will-rogers-state-beach/,Temescal Canyon Rd and Pacific Coast Highway,"Los Angeles, CA 90272",Will Rogers State Beach,http://beaches.lacounty.gov/will-rogers-beach/,"Volleyball, Swimming, Diving, Surfing, Bodyboarding, Fishing, Windsurfing, Sunbathing, Biking, Skating","Lifeguard, Restrooms, Showers, Volleyball Courts, Paved Bike Path, Accessible Features, Picnic Tables",No dogs allowed on the beach,Fee for parking,(310) 305-9503,Ginger Rogers Beach
301,Southern,Los Angeles County,Torrance,Malaga Cove Beach,https://www.californiabeaches.com/beach/malaga-cove-beach/,Paseo Del Mar and Via Arroyo,"Palos Verdes Estates, CA 90274",,,"Surfing, Swimming, Scuba Diving, Sunbathing, Beach Walking, Fishing","Lifeguard, Restrooms, Tide Pools",No dogs allowed on the beach,,,Haggerty's
302,Southern,Los Angeles County,Torrance,Torrance Beach,https://www.californiabeaches.com/beach/torrance-beach/,201 Paseo De La Playa,"Torrance, CA 90277",Miramar Park,http://beaches.lacounty.gov/torrance-beach/,"Surfing, Swimming, Walking, Biking, Skating, Running, Fishing, Scuba Diving, Beach Walking","Lifeguard, Restrooms, Showers, Paved Bike Path, Grass Park, Snack Bar, Volleyball Courts, Accessible Features","No dogs allowed on beach or bike path, but leashed dogs ok at the park",Fee for parking,,RAT Beach
303,Southern,Catalina Island,Avalon,Button Shell Beach On Catalina Island,https://www.californiabeaches.com/beach/button-shell-beach-on-catalina-island/,Fox Landing,"Avalon, CA 90704",,https://cimioutdoored.org/cimi-fox-landing/,"Climbing, Snorkeling, Kayaking, Archery","Youth Summer Camp, Boat Mooring, Boat Anchorage",,,800-645-1423,"Buttonshell Beach, Fox Landing"
304,Southern,Catalina Island,Avalon,Crescent Beach On Catalina Island,https://www.californiabeaches.com/beach/crescent-beach-on-catalina-island/,513 Crescent Avenue,"Avalon, CA 90704",,https://www.visitcatalinaisland.com/,"Boating, Swimming, Scuba Diving, Snorkeling, Fishing, Kayaking, Hiking, Biking, Golf, Stand-Up Paddleboarding","Fishing Pier, Restaurants, Shops, Lodging, Golf Course, Boat Mooring",No dogs allowed at the beach,Free access to the beach,877-778-8322,"Avalon Bay Beach, South Beach, Middle Beach, Step Beach"
305,Southern,Catalina Island,Avalon,Descanso Beach On Catalina Island,https://www.californiabeaches.com/beach/descanso-beach-on-catalina-island/,St. Catherine Way,"Avalon, CA 90704",,https://www.visitcatalinaisland.com/things-to-do/descanso-beach-club/,"Kayaking, Sunbathing, Swimming, Snorkeling, Stand-Up Paddleboarding","Restaurant, Bar, Rentals, Restrooms, Showers, Boat Mooring",No dogs allowed at the club,,877-778-8322,
306,Southern,Catalina Island,Avalon,Gallagher Beach On Catalina Island,https://www.californiabeaches.com/beach/gallagher-beach-on-catalina-island/,Northeast Shore,"Avalon, CA 90704",,http://www.campusbythesea.org/,"Scuba Diving, Snorkeling, Kayaking, Hiking, Swimming, Fishing","Pier, Christian Camp, Basketball Court, Volleyball Courts",,,310-510-0015,
307,Southern,Catalina Island,Avalon,Hamilton Cove On Catalina Island,https://www.californiabeaches.com/beach/hamilton-cove-on-catalina-island/,Playa Azul,"Avalon, CA 90704",,http://hamiltoncove.com/,"Boating, Swimming, Tennis, Volleyball, Croquet, Basketball, Snorkeling, Scuba Diving","Boat Mooring, Picnic Tables, Volleyball Court, Basketball Court, BBQs, Tennis Courts, Golf Putting Course",,"Free access, no parking",,
308,Southern,Catalina Island,Avalon,Italian Gardens Beach On Catalina Island,https://www.californiabeaches.com/beach/italian-gardens-beach-on-catalina-island/,North Shore,"Avalon, CA 90704",Catalina Island Conservancy,https://www.visitcatalinaisland.com/things-to-do/two-harbors/boating/boat-in-camping/,"Kayaking, Boating, Camping, Snorkeling, Scuba Diving","Boat-in Campground, Picnic Tables",Dogs not allowed,Fee for camping,310.510.4242,
309,Southern,Catalina Island,Avalon,Long Point Beach On Catalina Island,https://www.californiabeaches.com/beach/long-point-beach-on-catalina-island/,Northeast Shore,"Avalon, CA 90704",Catalina Island Conservancy,https://www.visitcatalinaisland.com/things-to-do/two-harbors/boating/boat-in-camping/,"Kayaking, Boating, Camping, Scuba Diving",Boat-in Campground,No dogs allowed,Fees for camping,310.510.4242,Pirates Cove
310,Southern,Catalina Island,Avalon,Lovers Cove On Catalina Island,https://www.californiabeaches.com/beach/lovers-cove-on-catalina-island/,Pebbly Beach Road,"Avalon, CA 90704",Lovers Cove State Marine Conservation Area,https://www.visitcatalinaisland.com/,Snorkeling,"Picnic Tables, Restrooms at Ferry Landing",No dogs allowed at the beach,"Free access, no parking",877-778-8322,
311,Southern,Catalina Island,Avalon,Moonstone Beach On Catalina Island,https://www.californiabeaches.com/beach/moonstone-beach-on-catalina-island/,Northeast Shore,"Avalon, CA 90704",,http://www.catalinaexpress.com/,Boating,"Boat Mooring, Boat Anchorage",,,,
312,Southern,Catalina Island,Avalon,Pebbly Beach On Catalina Island,https://www.californiabeaches.com/beach/pebbly-beach-on-catalina-island/,57 Pebbly Beach Road,"Avalon, CA 90704",,http://www.catalinaexpress.com/,"Snorkeling, Kayaking, Swimming, Parasailing","Restrooms, Boat Launch",Dogs allowed on leash,,877-778-8322,
313,Southern,Catalina Island,Avalon,Toyon Bay On Catalina Island,https://www.californiabeaches.com/beach/toyon-bay-on-catalina-island/,Toyon Bay Road,"Avalon, CA 90704",,https://cimioutdoored.org/cimi-toyon-bay/,"Hiking, Snorkeling, Kayaking, Volleyball, Basketball","Pier, Fields, Boat Mooring, Boat Anchorage",,,800-645-1423,Bannings Beach
314,Southern,Catalina Island,Avalon,Whites Landing On Catalina Island,https://www.californiabeaches.com/beach/whites-landing-on-catalina-island/,Whites Landing Road,"Avalon, CA 90704",,https://mountainandsea.org/,"Boating, Kayaking, Hiking, Volleyball, Basketball","Youth Summer Camp, Boat Mooring, Boat Anchorage",,,310-519-3172,
315,Southern,Catalina Island,Avalon,Willow Cove On Catalina Island,https://www.californiabeaches.com/beach/willow-cove-on-catalina-island/,Northeast Shore,"Avalon, CA 90704",Catalina Island Conservancy,https://www.visitcatalinaisland.com/things-to-do/two-harbors/boating/boat-in-camping/,"Kayaking, Boating, Camping",Boat-in Campground,No dogs allowed,Fee for camping,310.510.4242,
316,Southern,Catalina Island,Two Harbors,Ben Weston Beach On Catalina Island,https://www.californiabeaches.com/beach/ben-weston-beach-on-catalina-island/,Middle Ranch Rd,"Avalon, CA 90704",Catalina Island Conservancy,https://www.catalinaconservancy.org/index.php?s=visit&p=cautions_policies,"Hiking, Backpacking, Camping","Historic Military Structures, No Facilities",Dogs are not allowed,Fee to ride the Safari Bus,310-510-4205,Middle Canyon Beach
